french,fertility,prob
pauvreté,1,0.6432165840323214
même,0,0.47888542737603595
même,4,0.0006482341447604244
même,2,0.06881154188077503
même,3,0.008800115006607627
même,5,1.4670726424429088e-5
même,1,0.44284001086539654
britanniques,0,0.34155024638416004
britanniques,2,0.06863105050539735
britanniques,3,0.0018982746001451848
britanniques,1,0.5879204285102974
enseignants,0,0.15399829520565475
enseignants,2,0.1107891332239322
enseignants,3,0.004025019234629093
enseignants,1,0.7311875523357838
dites-moi,0,0.14401913281021977
dites-moi,2,0.11956192943328524
dites-moi,3,0.004517187540119925
dites-moi,1,0.7319017502163752
lexpertise,0,0.11289437400464948
lexpertise,2,0.12171847940090066
lexpertise,3,0.004306102545563848
lexpertise,1,0.7610810440488859
parvenions,0,0.0021457809173543846
parvenions,4,0.0018946260415374596
parvenions,2,0.7849625391183319
parvenions,3,0.08399106242294584
parvenions,1,0.12700599149983052
favorables,0,0.30211039513214816
favorables,4,0.0145508637590475
favorables,2,0.2949075045063056
favorables,3,0.1459177752710796
favorables,5,0.00038448523933126504
favorables,1,0.2421289760920877
citer,0,0.4259503373549919
citer,4,0.0005272764935716485
citer,2,0.14653123323565445
citer,3,0.016554256975248215
citer,1,0.41043689594053384
unitaire,4,0.6399240476558735
unitaire,2,0.01859451135847398
unitaire,3,0.27399768860348217
unitaire,5,0.06603823083215465
unitaire,6,0.0014455215500156747
irréversible,0,0.44130335041241714
irréversible,4,0.04023418406462671
irréversible,2,0.14864679393050773
irréversible,3,0.3010435803952711
irréversible,5,0.0011973565170542285
irréversible,1,0.06757473468012311
choses,0,0.5188497036987315
choses,4,0.00027310293753061516
choses,2,0.10418186376849546
choses,3,0.009912616777584555
choses,1,0.3667827128176579
multiculturel,4,0.07563701775658695
multiculturel,2,0.14249002698161592
multiculturel,3,0.7769723043070189
multiculturel,5,0.0015076404675173638
multiculturel,1,0.0033930104872608963
lacs,0,0.033939248155270066
lacs,4,0.0013947878410081615
lacs,2,0.4010651364301117
lacs,3,0.04770027479214881
lacs,1,0.5159005527814612
formulés,0,0.021525299449748247
formulés,4,0.005730960688640926
formulés,2,0.548138388466858
formulés,3,0.11394535593842046
formulés,1,0.3106599954563322
doctroyer,0,0.43039260358824233
doctroyer,4,0.28727904077145827
doctroyer,2,0.01600399616764872
doctroyer,3,0.15848924123158695
doctroyer,5,0.03957962074981705
doctroyer,6,0.0011119851976005759
doctroyer,1,0.06714351229364621
puissant,0,0.008066804581185598
puissant,4,0.002304924161059725
puissant,2,0.6858837933164466
puissant,3,0.08259307262473314
puissant,1,0.22115140531657493
sauvés,0,0.15171446287320278
sauvés,2,0.1449302904965447
sauvés,3,0.007029150099523118
sauvés,1,0.6963260965307294
genre,0,0.343697679331654
genre,4,0.00012246984812235305
genre,2,0.10105890695547934
genre,3,0.0062093514694400755
genre,1,0.5489115923953042
schröder,0,0.04799047728235827
schröder,2,0.10220830263755161
schröder,3,0.00270433409329728
schröder,1,0.8470968859867928
sortirait,0,0.07416479476179617
sortirait,2,0.11543131196808898
sortirait,3,0.003917416271755752
sortirait,1,0.8064864769983591
sérieuse,0,0.29975043773021887
sérieuse,4,0.0014341589361584752
sérieuse,2,0.2815477832289963
sérieuse,3,0.038893577424548305
sérieuse,1,0.3783740426800781
aide,0,0.3557108784653547
aide,4,0.0003128505656879543
aide,2,0.12011535030095054
aide,3,0.010796721984487449
aide,1,0.5130641986835193
pecunia,0,0.851304390789593
pecunia,2,0.005487534664169166
pecunia,1,0.14320807454623793
condoléances,0,0.07813061548706195
condoléances,2,0.08697545222611892
condoléances,3,0.00201152898427479
condoléances,1,0.8328824033025443
éventuellement,0,0.3731069811377704
éventuellement,4,0.12226999949836015
éventuellement,2,0.16196632150230356
éventuellement,3,0.07681673474657245
éventuellement,5,0.013433227938414732
éventuellement,6,0.00031167240096028855
éventuellement,1,0.25209506277561833
saisi,4,0.06383522544523085
saisi,2,0.37233910093408173
saisi,3,0.5213392357766014
saisi,5,0.0018429739128160726
saisi,1,0.04064346393127008
formulation,0,0.29638252118168446
formulation,2,0.0757076218982862
formulation,3,0.0021683932689086837
formulation,1,0.6257414636511207
envisagez,0,0.8657193835078194
envisagez,2,0.004345906404526319
envisagez,1,0.12993471008765434
convergence,0,0.21603229853473394
convergence,2,0.07771368614572137
convergence,3,0.0019356189737838507
convergence,1,0.7043183963457609
armée,0,0.4132833222724064
armée,4,0.04294517324130767
armée,2,0.15333327690036502
armée,3,0.2959049405725863
armée,5,0.0013501621943611678
armée,1,0.09318312481897333
pensées,0,0.010552239751989365
pensées,4,0.0030770824810760268
pensées,2,0.6496316436646965
pensées,3,0.0920875596235731
pensées,1,0.24465147447866503
promotion,0,0.39722748077114095
promotion,4,0.019951474661914246
promotion,2,0.2156496343876776
promotion,3,0.1763788493277488
promotion,5,0.0005422438855413708
promotion,1,0.19025031696597702
disparaître,0,0.468370055548979
disparaître,4,0.020051675537134783
disparaître,2,0.1181956152205056
disparaître,3,0.1297597742549145
disparaître,5,0.000723331674254141
disparaître,1,0.262899547764212
condamné,0,0.4775783676489086
condamné,2,0.05641062968331866
condamné,3,0.0016785440557134839
condamné,1,0.4643324586120592
méritent-ils,4,0.0784565122966511
méritent-ils,2,0.3561567293924977
méritent-ils,3,0.5279149590014341
méritent-ils,5,0.0027015573799069174
méritent-ils,1,0.03477024192951003
simultanément,0,0.8943665776194119
simultanément,2,0.0026376840893865246
simultanément,1,0.10299573829120172
synergiques,0,0.11484651106319543
synergiques,2,0.09177724561158503
synergiques,3,0.00246002953078465
synergiques,1,0.7909162137944349
améliorées,0,0.014582693675591896
améliorées,4,0.00198028846541337
améliorées,2,0.6234243395080796
améliorées,3,0.07178067376603446
améliorées,1,0.28823200458488063
grandes,0,0.5862799981319012
grandes,4,0.0031710596037008796
grandes,2,0.11815943316797614
grandes,3,0.033784289169438785
grandes,5,8.442393510202774e-5
grandes,1,0.258520795991881
dautonomie,0,0.0072598743878490545
dautonomie,4,0.0019016524548724353
dautonomie,2,0.7031775937472228
dautonomie,3,0.07532595367227
dautonomie,1,0.21233492573778573
alimentation,0,0.33101648146483537
alimentation,2,0.1353797020163011
alimentation,3,0.008901785846239785
alimentation,1,0.5247020306726237
propriétaires,4,0.062164600634160586
propriétaires,2,0.39129465465089447
propriétaires,3,0.4995999953917283
propriétaires,5,0.0018430204843219312
propriétaires,1,0.04509772883889491
satisfera,4,0.1121419888244707
satisfera,2,0.18540356457544135
satisfera,3,0.6931634860633883
satisfera,5,0.0036187305186019744
satisfera,1,0.005672230018097754
interdits,4,0.06578014881611292
interdits,2,0.34412792461115416
interdits,3,0.557042718743135
interdits,5,0.0018337005705871458
interdits,1,0.031215507259010736
éliminera,0,0.8059676474229067
éliminera,2,0.010003912988827305
éliminera,1,0.18402843958826595
privé,0,0.07014343092023202
privé,4,0.001353899947346163
privé,2,0.24388282870889072
privé,3,0.032509521602548025
privé,1,0.652110318820983
défendant,0,0.005661717404600236
défendant,4,0.0018251753599196241
défendant,2,0.7250860155199339
défendant,3,0.07603117141829516
défendant,1,0.19139592029725105
incite,0,0.009472605408655735
incite,4,0.002950537641496226
incite,2,0.6452879731795942
incite,3,0.08762218150383703
incite,1,0.25466670226641697
masseoir,0,0.022531875088211268
masseoir,4,0.0031849752796197952
masseoir,2,0.5494221973520571
masseoir,3,0.08539490407484136
masseoir,1,0.33946604820527054
bureaucratique,4,0.07613043459152292
bureaucratique,2,0.17878476695612822
bureaucratique,3,0.7376710262144598
bureaucratique,5,0.0015862905740515606
bureaucratique,1,0.005827481663837426
déchets,0,0.15222203005004017
déchets,2,0.0981078450803597
déchets,3,0.0031552447276591397
déchets,1,0.7465148801419409
attitude,0,0.40251161596075935
attitude,4,0.0006617460577519223
attitude,2,0.20367354536358173
attitude,3,0.02331248796281015
attitude,1,0.36984060465509694
italiens,0,0.4433757582937597
italiens,4,0.0013087655974530436
italiens,2,0.3407766948125337
italiens,3,0.04406132362330152
italiens,1,0.17047745767295205
fiers,0,0.16439284518086222
fiers,2,0.1020239880931482
fiers,3,0.003460257810145694
fiers,1,0.7301229089158439
communes,0,0.8644748353506544
communes,2,0.004763298831977193
communes,1,0.13076186581736834
livre,0,0.23777659246277894
livre,2,0.08767260706352381
livre,3,0.0028307471543597873
livre,1,0.6717200533193375
quéliminer,0,0.13075548618660038
quéliminer,2,0.09255630186687006
quéliminer,3,0.002625757748585459
quéliminer,1,0.7740624541979441
concerne,0,0.6041503857717513
concerne,4,0.00013398612960380138
concerne,2,0.0693318122520851
concerne,3,0.00560231210656872
concerne,1,0.32078150373999104
démocratisation,0,0.10051342879193781
démocratisation,2,0.09940829681185347
démocratisation,3,0.00285265255609799
démocratisation,1,0.7972256218401107
rôles,0,0.8698587170800313
rôles,2,0.004313057409784982
rôles,1,0.1258282255101838
trouve-t-il,0,0.010360914208303046
trouve-t-il,4,0.00234237582513511
trouve-t-il,2,0.6610131088600534
trouve-t-il,3,0.0812087130957708
trouve-t-il,1,0.2450748880107376
procédera,4,0.05937401538249559
procédera,2,0.3885653986952017
procédera,3,0.5065122672255208
procédera,5,0.0016755018136405532
procédera,1,0.043872816883141444
barón,0,0.2796767813040918
barón,4,0.0011889871041047186
barón,2,0.25849185024540106
barón,3,0.03493459914753429
barón,1,0.4257077821988681
reprises,0,0.5234400386856778
reprises,2,0.044851850978071664
reprises,3,0.001156697530301064
reprises,1,0.4305514128059495
collectées,0,0.0032822599599465208
collectées,4,0.002008258869831271
collectées,2,0.7595382320597381
collectées,3,0.08323950301223074
collectées,1,0.15193174609825355
tels,0,0.4474700190469584
tels,4,0.00040460422876972477
tels,2,0.09620233976400405
tels,3,0.01046943888182691
tels,1,0.44545359807844104
européenneafrique,4,0.0682667720531852
européenneafrique,2,0.3715542051334747
européenneafrique,3,0.5176223504446712
européenneafrique,5,0.002096312922377875
européenneafrique,1,0.04046035944629104
pénal,0,0.1551293367188149
pénal,4,0.013370874125315442
pénal,2,0.287086420302628
pénal,3,0.12959979478874215
pénal,5,0.0003260509536570511
pénal,1,0.41448752311084236
élargissement,0,0.08310004096988541
élargissement,4,0.06275395007498072
élargissement,2,0.2648335799450954
élargissement,3,0.05398142870452947
élargissement,5,0.0064333848169584075
élargissement,6,0.00014042108926341383
élargissement,1,0.5287571943992871
potentiels,0,0.4484480370334854
potentiels,4,0.03759450241449448
potentiels,2,0.19302993971078347
potentiels,3,0.2462808646531417
potentiels,5,0.001331368590627085
potentiels,1,0.07331528759746782
urgente,0,0.2883527079476065
urgente,4,0.05297188733553649
urgente,7,0.00018414705876997027
urgente,2,0.2189697425149325
urgente,3,0.03079300657638494
urgente,5,0.07629912116476557
urgente,6,0.00817610957692107
urgente,1,0.32425327782508306
pour,0,0.5262394817737703
pour,4,0.0001395108659550532
pour,2,0.06358794800280573
pour,3,0.004198387765034765
pour,5,2.2208221318374254e-6
pour,1,0.40583245077030233
seguro,0,0.08092237805160211
seguro,2,0.10462921610038203
seguro,3,0.0028926883857016777
seguro,1,0.8115557174623143
carrilho,0,0.06847150424409308
carrilho,2,0.09853010166334697
carrilho,3,0.002519752570919139
carrilho,1,0.8304786415216407
mcnally,0,0.03484174955287389
mcnally,4,0.004286996138113229
mcnally,2,0.3266499823220985
mcnally,3,0.0717892204607218
mcnally,1,0.5624320515261925
subsidiarité,0,0.09657726189265942
subsidiarité,4,0.0003809883656638068
subsidiarité,2,0.1964110194022656
subsidiarité,3,0.016514554690021752
subsidiarité,1,0.6901161756493893
contribuons,0,0.059369920812508394
contribuons,4,0.001037802871611489
contribuons,2,0.4051733170846833
contribuons,3,0.04145682356643718
contribuons,1,0.49296213566475955
perçu,0,0.00179616795216957
perçu,4,0.0017926265118535544
perçu,2,0.7946128528948698
perçu,3,0.08348061914732434
perçu,1,0.1183177334937826
torture,0,0.13246517981110872
torture,4,0.003029884192398059
torture,2,0.31803154266011946
torture,3,0.060597346019565894
torture,1,0.4858760473168079
sahara,0,0.08840641930842744
sahara,4,0.016761855570892242
sahara,2,0.20831746645632426
sahara,3,0.16491956266050417
sahara,5,0.00042243668465802807
sahara,1,0.5211722593191939
désolée,0,0.8645580187555395
désolée,2,0.00450892869383739
désolée,1,0.13093305255062315
rose,0,0.08555883005558437
rose,2,0.09403038873833386
rose,3,0.0024631061198438675
rose,1,0.8179476750862379
dempêcher,0,0.003279144273422304
dempêcher,4,0.0024919580348800917
dempêcher,2,0.7482861008238542
dempêcher,3,0.09361459809121693
dempêcher,1,0.15232819877662637
morts,0,0.6756860016127972
morts,2,0.026123246834718176
morts,3,0.0005835765276507497
morts,1,0.29760717502483375
rapproche,4,0.08685048097209286
rapproche,2,0.2769878809206765
rapproche,3,0.6199896351312887
rapproche,5,0.0028015060292978533
rapproche,1,0.013370496946644118
deffectuer,0,0.5208616774643399
deffectuer,2,0.06555110482845405
deffectuer,3,0.002695597694553256
deffectuer,1,0.4108916200126529
amène,0,0.012213460599616007
amène,4,0.004189611960867579
amène,2,0.6119286039343489
amène,3,0.10513751108997607
amène,1,0.26653081241519144
nest,0,0.2746875993273171
nest,4,0.0021771885396537076
nest,2,0.2064831053555801
nest,3,0.03235603634432599
nest,5,5.017122102851535e-5
nest,1,0.4842458992120946
public,0,0.0628494738466125
public,4,0.0013545871933427845
public,2,0.40923368889418044
public,3,0.04789619422286545
public,1,0.4786660558429988
formulée,0,0.013820812809546586
formulée,4,0.03300578182041425
formulée,2,0.4292411642315812
formulée,3,0.3245019284628783
formulée,5,0.000831829024163398
formulée,1,0.19859848365141639
accueil,0,0.8939146222201722
accueil,2,0.0028309454405281366
accueil,1,0.10325443233929982
exploiter,0,0.36624329297794317
exploiter,4,0.028638262882688493
exploiter,2,0.18241891377004527
exploiter,3,0.15580389280237852
exploiter,5,0.0012449113106358536
exploiter,1,0.26565072625630864
gaborone,4,0.07794179198000145
gaborone,2,0.17281658064018515
gaborone,3,0.7420790818698938
gaborone,5,0.0017078636401735286
gaborone,1,0.00545468186974613
agissez,0,0.8385967289966135
agissez,2,0.006966150183981027
agissez,1,0.15443712081940544
entamez,0,0.08770910215673629
entamez,2,0.11449225819737904
entamez,3,0.003676316668494527
entamez,1,0.79412232297739
destin,0,0.029267601993553626
destin,4,0.004452117930155745
destin,2,0.498454817271707
destin,3,0.09409616182358005
destin,1,0.3737293009810035
lentendre,4,0.6148726674121525
lentendre,2,0.023095532922732358
lentendre,3,0.29711995660812257
lentendre,5,0.06349935762926119
lentendre,6,0.0014124854277314685
droit,0,0.27076272412585123
droit,2,0.08591867133929264
droit,3,0.002892736448528678
